date,product_id,product_name,category,supplier,unit_price,unit_cost,units_sold,sales_revenue,current_stock,lead_time_days,reorder_cost,holding_cost_per_unit,region,store_id
2023-11-11,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,40,100.0,987,4,55,0.07,South,S02
2023-11-11,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,49,156.8,565,5,60,0.09,South,S02
2023-11-11,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,8,16.8,141,4,52,0.06,South,S02
2023-11-11,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,13,64.87,845,7,80,0.14,South,S02
2023-11-11,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,82,205.0,524,5,60,0.08,South,S02
2023-11-11,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,96,288.0,1223,4,55,0.09,South,S02
2023-11-11,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,0,0.0,542,7,85,0.15,South,S02
2023-11-11,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,14,97.86,191,6,90,0.18,South,S02
2023-11-11,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,98,372.4,1215,5,65,0.11,South,S02
2023-11-11,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,69,151.8,1238,5,55,0.07,South,S02
2023-11-11,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,52,286.0,969,6,80,0.16,South,S02
2023-11-11,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,31,247.69,325,8,100,0.22,South,S02
2023-11-11,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,36,162.0,729,6,70,0.13,South,S02
2023-11-11,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,57,182.4,700,5,60,0.09,South,S02
2023-11-11,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,110,231.0,1330,2,40,0.06,South,S02
2023-11-11,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,127,355.6,442,2,40,0.07,South,S02
2023-11-11,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,72,324.0,805,3,55,0.12,South,S02
2023-11-11,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,63,220.5,534,3,50,0.1,South,S02
2023-11-11,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,23,66.7,236,3,48,0.08,South,S02
2023-11-11,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,75,120.0,852,2,38,0.05,South,S02
2023-11-11,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,179,322.2,1304,2,35,0.05,South,S02
2023-11-11,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,103,360.5,691,2,45,0.09,South,S02
2023-11-11,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,43,111.8,316,2,40,0.07,South,S02
2023-11-11,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,53,169.6,344,2,42,0.08,South,S02
2023-11-11,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,28,81.2,85,2,40,0.07,South,S02
2023-11-11,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,105,441.0,2116,5,70,0.13,South,S02
2023-11-11,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,84,210.0,2196,5,55,0.08,South,S02
2023-11-11,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,78,218.4,765,5,58,0.09,South,S02
2023-11-11,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,117,583.83,508,4,65,0.14,South,S02
2023-11-11,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,40,260.0,822,6,90,0.18,South,S02
2023-11-11,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,184,276.0,2328,3,50,0.05,East,S03
2023-11-11,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,150,330.0,1079,4,60,0.08,East,S03
2023-11-11,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,38,68.4,354,5,55,0.06,East,S03
2023-11-11,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,10,35.0,300,7,70,0.1,East,S03
2023-11-11,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,110,658.9,649,6,80,0.15,East,S03
2023-11-11,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,25,50.0,374,5,55,0.07,East,S03
2023-11-11,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,137,272.63,600,4,50,0.06,East,S03
2023-11-11,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,31,139.5,316,7,75,0.12,East,S03
2023-11-11,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,224,268.8,2331,3,45,0.04,East,S03
2023-11-11,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,25,40.0,296,5,50,0.05,East,S03
2023-11-11,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,169,422.5,974,4,55,0.07,East,S03
2023-11-11,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,103,329.6,1402,5,60,0.09,East,S03
2023-11-11,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,15,31.5,320,4,52,0.06,East,S03
2023-11-11,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,41,204.59,872,7,80,0.14,East,S03
2023-11-11,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,92,230.0,547,5,60,0.08,East,S03
2023-11-11,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,31,93.0,538,4,55,0.09,East,S03
2023-11-11,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,22,121.0,579,7,85,0.15,East,S03
2023-11-11,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,16,111.84,437,6,90,0.18,East,S03
2023-11-11,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,86,326.8,1665,5,65,0.11,East,S03
2023-11-11,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,65,143.0,754,5,55,0.07,East,S03
2023-11-11,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,60,330.0,1021,6,80,0.16,East,S03
2023-11-11,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,28,223.72,808,8,100,0.22,East,S03
2023-11-11,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,17,76.5,483,6,70,0.13,East,S03
2023-11-11,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,67,214.4,1099,5,60,0.09,East,S03
2023-11-11,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,150,315.0,1707,2,40,0.06,East,S03
2023-11-11,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,148,414.4,652,2,40,0.07,East,S03
2023-11-11,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,81,364.5,812,3,55,0.12,East,S03
2023-11-11,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,60,210.0,585,3,50,0.1,East,S03
2023-11-11,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,20,58.0,235,3,48,0.08,East,S03
2023-11-11,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,105,168.0,1218,2,38,0.05,East,S03
2023-11-11,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,140,252.0,1980,2,35,0.05,East,S03
2023-11-11,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,87,304.5,1462,2,45,0.09,East,S03
2023-11-11,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,27,70.2,143,2,40,0.07,East,S03
2023-11-11,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,28,89.6,334,2,42,0.08,East,S03
2023-11-11,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,28,81.2,329,2,40,0.07,East,S03
2023-11-11,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,198,831.6,1442,5,70,0.13,East,S03
2023-11-11,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,60,150.0,767,5,55,0.08,East,S03
2023-11-11,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,78,218.4,978,5,58,0.09,East,S03
2023-11-11,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,114,568.86,1922,4,65,0.14,East,S03
2023-11-11,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,17,110.5,848,6,90,0.18,East,S03
2023-11-11,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,154,231.0,695,3,50,0.05,West,S04
2023-11-11,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,72,158.4,686,4,60,0.08,West,S04
2023-11-11,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,65,117.0,814,5,55,0.06,West,S04
2023-11-11,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,22,77.0,463,7,70,0.1,West,S04
2023-11-11,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,71,425.29,549,6,80,0.15,West,S04
2023-11-11,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,20,40.0,249,5,55,0.07,West,S04
2023-11-11,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,149,296.51,938,4,50,0.06,West,S04
2023-11-11,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,21,94.5,535,7,75,0.12,West,S04
2023-11-11,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,209,250.8,2446,3,45,0.04,West,S04
2023-11-11,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,52,83.2,441,5,50,0.05,West,S04
2023-11-11,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,29,72.5,648,4,55,0.07,West,S04
2023-11-11,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,31,99.2,710,5,60,0.09,West,S04
2023-11-11,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,30,63.0,209,4,52,0.06,West,S04
2023-11-11,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,35,174.65,300,7,80,0.14,West,S04
2023-11-11,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,86,215.0,737,5,60,0.08,West,S04
2023-11-11,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,93,279.0,715,4,55,0.09,West,S04
2023-11-11,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,27,148.5,396,7,85,0.15,West,S04
2023-11-11,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,18,125.82,550,6,90,0.18,West,S04
2023-11-11,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,62,235.6,360,5,65,0.11,West,S04
2023-11-11,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,136,299.2,646,5,55,0.07,West,S04
2023-11-11,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,68,374.0,913,6,80,0.16,West,S04
2023-11-11,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,21,167.79,737,8,100,0.22,West,S04
2023-11-11,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,39,175.5,304,6,70,0.13,West,S04
2023-11-11,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,47,150.4,980,5,60,0.09,West,S04
2023-11-11,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,167,350.7,2042,2,40,0.06,West,S04
2023-11-11,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,71,198.8,2319,2,40,0.07,West,S04
2023-11-11,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,65,292.5,406,3,55,0.12,West,S04
2023-11-11,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,79,276.5,404,3,50,0.1,West,S04
2023-11-11,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,29,84.1,668,3,48,0.08,West,S04
2023-11-11,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,82,131.2,1013,2,38,0.05,West,S04
2023-11-11,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,144,259.2,1622,2,35,0.05,West,S04
2023-11-11,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,92,322.0,941,2,45,0.09,West,S04
2023-11-11,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,44,114.4,913,2,40,0.07,West,S04
2023-11-11,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,22,70.4,335,2,42,0.08,West,S04
2023-11-11,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,35,101.5,204,2,40,0.07,West,S04
2023-11-11,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,168,705.6,2067,5,70,0.13,West,S04
2023-11-11,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,83,207.5,602,5,55,0.08,West,S04
2023-11-11,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,82,229.6,499,5,58,0.09,West,S04
2023-11-11,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,119,593.81,2435,4,65,0.14,West,S04
2023-11-11,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,30,195.0,829,6,90,0.18,West,S04
2023-11-11,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,149,223.5,2572,3,50,0.05,Central,S05
2023-11-11,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,85,187.0,774,4,60,0.08,Central,S05
2023-11-11,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,44,79.2,1074,5,55,0.06,Central,S05
2023-11-11,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,17,59.5,275,7,70,0.1,Central,S05
2023-11-11,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,92,551.08,1352,6,80,0.15,Central,S05
2023-11-11,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,10,20.0,298,5,55,0.07,Central,S05
2023-11-11,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,82,163.18,1096,4,50,0.06,Central,S05
2023-11-11,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,41,184.5,455,7,75,0.12,Central,S05
2023-11-11,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,188,225.6,2578,3,45,0.04,Central,S05
2023-11-11,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,30,48.0,197,5,50,0.05,Central,S05
2023-11-11,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,20,50.0,941,4,55,0.07,Central,S05
2023-11-11,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,78,249.6,403,5,60,0.09,Central,S05
2023-11-11,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,52,109.2,708,4,52,0.06,Central,S05
2023-11-11,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,30,149.7,957,7,80,0.14,Central,S05
2023-11-11,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,59,147.5,1938,5,60,0.08,Central,S05
2023-11-11,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,78,234.0,1218,4,55,0.09,Central,S05
2023-11-11,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,19,104.5,489,7,85,0.15,Central,S05
2023-11-11,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,17,118.83,192,6,90,0.18,Central,S05
2023-11-11,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,91,345.8,1194,5,65,0.11,Central,S05
2023-11-11,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,88,193.6,570,5,55,0.07,Central,S05
2023-11-11,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,65,357.5,977,6,80,0.16,Central,S05
2023-11-11,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,41,327.59,677,8,100,0.22,Central,S05
2023-11-11,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,32,144.0,657,6,70,0.13,Central,S05
2023-11-11,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,26,83.2,454,5,60,0.09,Central,S05
2023-11-11,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,88,184.8,1337,2,40,0.06,Central,S05
2023-11-11,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,83,232.4,249,2,40,0.07,Central,S05
2023-11-11,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,56,252.0,679,3,55,0.12,Central,S05
2023-11-11,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,56,196.0,479,3,50,0.1,Central,S05
2023-11-11,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,23,66.7,129,3,48,0.08,Central,S05
2023-11-11,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,88,140.8,1441,2,38,0.05,Central,S05
2023-11-11,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,161,289.8,1303,2,35,0.05,Central,S05
2023-11-11,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,107,374.5,554,2,45,0.09,Central,S05
2023-11-11,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,40,104.0,264,2,40,0.07,Central,S05
2023-11-11,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,11,35.2,402,2,42,0.08,Central,S05
2023-11-11,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,12,34.8,528,2,40,0.07,Central,S05
2023-11-11,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,129,541.8,1063,5,70,0.13,Central,S05
2023-11-11,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,49,122.5,1925,5,55,0.08,Central,S05
2023-11-11,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,65,182.0,683,5,58,0.09,Central,S05
2023-11-11,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,132,658.68,1652,4,65,0.14,Central,S05
2023-11-11,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,46,299.0,232,6,90,0.18,Central,S05
2023-11-12,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,76,114.0,2433,3,50,0.05,North,S01
2023-11-12,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,114,250.8,2495,4,60,0.08,North,S01
2023-11-12,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,59,106.2,1058,5,55,0.06,North,S01
2023-11-12,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,25,87.5,248,7,70,0.1,North,S01
2023-11-12,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,129,772.71,771,6,80,0.15,North,S01
2023-11-12,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,33,66.0,286,5,55,0.07,North,S01
2023-11-12,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,120,238.8,594,4,50,0.06,North,S01
2023-11-12,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,29,130.5,527,7,75,0.12,North,S01
2023-11-12,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,226,271.2,2837,3,45,0.04,North,S01
2023-11-12,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,31,49.6,299,5,50,0.05,North,S01
2023-11-12,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,44,110.0,263,4,55,0.07,North,S01
2023-11-12,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,58,185.6,380,5,60,0.09,North,S01
2023-11-12,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,11,23.1,271,4,52,0.06,North,S01
2023-11-12,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,9,44.91,323,7,80,0.14,North,S01
2023-11-12,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,93,232.5,1204,5,60,0.08,North,S01
2023-11-12,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,105,315.0,1070,4,55,0.09,North,S01
2023-11-12,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,43,236.5,257,7,85,0.15,North,S01
2023-11-12,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,20,139.8,447,6,90,0.18,North,S01
2023-11-12,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,70,266.0,477,5,65,0.11,North,S01
2023-11-12,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,115,253.0,682,5,55,0.07,North,S01
2023-11-12,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,57,313.5,672,6,80,0.16,North,S01
2023-11-12,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,21,167.79,246,8,100,0.22,North,S01
2023-11-12,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,13,58.5,572,6,70,0.13,North,S01
2023-11-12,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,65,208.0,328,5,60,0.09,North,S01
2023-11-12,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,180,378.0,2076,2,40,0.06,North,S01
2023-11-12,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,116,324.8,2412,2,40,0.07,North,S01
2023-11-12,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,49,220.5,879,3,55,0.12,North,S01
2023-11-12,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,54,189.0,894,3,50,0.1,North,S01
2023-11-12,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,22,63.8,685,3,48,0.08,North,S01
2023-11-12,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,77,123.2,654,2,38,0.05,North,S01
2023-11-12,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,133,239.4,3169,2,35,0.05,North,S01
2023-11-12,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,63,220.5,682,2,45,0.09,North,S01
2023-11-12,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,31,80.6,622,2,40,0.07,North,S01
2023-11-12,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,45,144.0,613,2,42,0.08,North,S01
2023-11-12,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,13,37.7,571,2,40,0.07,North,S01
2023-11-12,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,115,483.0,1156,5,70,0.13,North,S01
2023-11-12,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,60,150.0,1826,5,55,0.08,North,S01
2023-11-12,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,97,271.6,543,5,58,0.09,North,S01
2023-11-12,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,118,588.82,1494,4,65,0.14,North,S01
2023-11-12,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,25,162.5,720,6,90,0.18,North,S01
2023-11-12,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,139,208.5,2110,3,50,0.05,South,S02
2023-11-12,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,100,220.0,789,4,60,0.08,South,S02
2023-11-12,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,180,324.0,371,5,55,0.06,South,S02
2023-11-12,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,29,101.5,360,7,70,0.1,South,S02
2023-11-12,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,92,551.08,906,6,80,0.15,South,S02
2023-11-12,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,21,42.0,478,5,55,0.07,South,S02
2023-11-12,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,124,246.76,1188,4,50,0.06,South,S02
2023-11-12,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,48,216.0,461,7,75,0.12,South,S02
2023-11-12,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,292,350.4,1900,3,45,0.04,South,S02
2023-11-12,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,17,27.2,182,5,50,0.05,South,S02
2023-11-12,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,49,122.5,938,4,55,0.07,South,S02
2023-11-12,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,68,217.6,497,5,60,0.09,South,S02
2023-11-12,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,17,35.7,784,4,52,0.06,South,S02
2023-11-12,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,18,89.82,827,7,80,0.14,South,S02
2023-11-12,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,94,235.0,2230,5,60,0.08,South,S02
2023-11-12,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,64,192.0,1159,4,55,0.09,South,S02
2023-11-12,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,28,154.0,514,7,85,0.15,South,S02
2023-11-12,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,25,174.75,166,6,90,0.18,South,S02
2023-11-12,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,90,342.0,1125,5,65,0.11,South,S02
2023-11-12,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,80,176.0,1158,5,55,0.07,South,S02
2023-11-12,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,89,489.5,880,6,80,0.16,South,S02
