date,year,month,month_name,week,day_of_week,product_id,product_name,category,supplier,store_id,region,units_sold,current_stock,lead_time_days,unit_price,unit_cost,sales_revenue,revenue_per_unit,profit,profit_margin,reorder_cost,holding_cost_per_unit
2023-12-07,2023,12,December,49,Thursday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S02,South,58,2356,4,4.99,2.1,289.42,4.99,167.62,57.92,65.0,0.14
2023-12-07,2023,12,December,49,Thursday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S02,South,22,208,6,6.5,3.0,143.0,6.5,77.0,53.85,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S03,East,94,2013,3,1.5,0.6,141.0,1.5,84.6,60.0,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P002,Orange Juice 1L,Beverages,FruitVine Co,S03,East,101,1159,4,2.2,1.1,222.2,2.2,111.1,50.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S03,East,54,393,5,1.8,0.75,97.2,1.8,56.7,58.33,55.0,0.06
2023-12-07,2023,12,December,49,Thursday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S03,East,8,467,7,3.5,1.8,28.0,3.5,13.6,48.57,70.0,0.1
2023-12-07,2023,12,December,49,Thursday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S03,East,112,1264,6,5.99,2.8,670.88,5.99,357.28,53.26,80.0,0.15
2023-12-07,2023,12,December,49,Thursday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S03,East,19,272,5,2.0,0.9,38.0,2.0,20.9,55.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S03,East,48,736,4,1.99,0.85,95.52,1.99,54.72,57.29,50.0,0.06
2023-12-07,2023,12,December,49,Thursday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S03,East,25,593,7,4.5,2.2,112.5,4.5,57.5,51.11,75.0,0.12
2023-12-07,2023,12,December,49,Thursday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S03,East,166,653,3,1.2,0.55,199.2,1.2,107.9,54.17,45.0,0.04
2023-12-07,2023,12,December,49,Thursday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S03,East,24,295,5,1.6,0.7,38.4,1.6,21.6,56.25,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S03,East,14,608,4,2.5,1.0,35.0,2.5,21.0,60.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S03,East,41,1391,5,3.2,1.5,131.2,3.2,69.7,53.13,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S03,East,21,420,4,2.1,0.95,44.1,2.1,24.15,54.76,52.0,0.06
2023-12-07,2023,12,December,49,Thursday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S03,East,24,1012,7,4.99,2.1,119.76,4.99,69.36,57.92,80.0,0.14
2023-12-07,2023,12,December,49,Thursday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S03,East,78,591,5,2.5,1.1,195.0,2.5,109.2,56.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S03,East,9,500,4,3.0,1.2,27.0,3.0,16.2,60.0,55.0,0.09
2023-12-07,2023,12,December,49,Thursday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S03,East,30,263,7,5.5,2.4,165.0,5.5,93.0,56.36,85.0,0.15
2023-12-07,2023,12,December,49,Thursday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S03,East,17,479,6,6.99,3.1,118.83,6.99,66.13,55.65,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S03,East,39,1555,5,3.8,1.6,148.2,3.8,85.8,57.89,65.0,0.11
2023-12-07,2023,12,December,49,Thursday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S03,East,58,814,5,2.2,0.95,127.6,2.2,72.5,56.82,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P021,Paper Towels 6pk,Household,PaperPlus Co,S03,East,74,1150,6,5.5,2.5,407.0,5.5,222.0,54.55,80.0,0.16
2023-12-07,2023,12,December,49,Thursday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S03,East,28,831,8,7.99,3.5,223.72,7.99,125.72,56.2,100.0,0.22
2023-12-07,2023,12,December,49,Thursday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S03,East,29,476,6,4.5,2.0,130.5,4.5,72.5,55.56,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S03,East,34,1098,5,3.2,1.4,108.8,3.2,61.2,56.25,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S03,East,114,1808,2,2.1,1.1,239.4,2.1,114.0,47.62,40.0,0.06
2023-12-07,2023,12,December,49,Thursday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S03,East,109,537,2,2.8,1.3,305.2,2.8,163.5,53.57,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S03,East,56,1038,3,4.5,2.2,252.0,4.5,128.8,51.11,55.0,0.12
2023-12-07,2023,12,December,49,Thursday,P028,Butter 250g,Dairy,CreamTop Co,S03,East,29,791,3,3.5,1.8,101.5,3.5,49.3,48.57,50.0,0.1
2023-12-07,2023,12,December,49,Thursday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S03,East,28,239,3,2.9,1.4,81.2,2.9,42.0,51.72,48.0,0.08
2023-12-07,2023,12,December,49,Thursday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S03,East,85,1415,2,1.6,0.8,136.0,1.6,68.0,50.0,38.0,0.05
2023-12-07,2023,12,December,49,Thursday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S03,East,103,2273,2,1.8,0.75,185.4,1.8,108.15,58.33,35.0,0.05
2023-12-07,2023,12,December,49,Thursday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S03,East,69,1548,2,3.5,1.6,241.5,3.5,131.1,54.29,45.0,0.09
2023-12-07,2023,12,December,49,Thursday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S03,East,38,123,2,2.6,1.1,98.8,2.6,57.0,57.69,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S03,East,22,398,2,3.2,1.4,70.4,3.2,39.6,56.25,42.0,0.08
2023-12-07,2023,12,December,49,Thursday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S03,East,9,322,2,2.9,1.25,26.1,2.9,14.85,56.9,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S03,East,124,2260,5,4.2,1.9,520.8,4.2,285.2,54.76,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S03,East,68,783,5,2.5,1.1,170.0,2.5,95.2,56.0,55.0,0.08
2023-12-07,2023,12,December,49,Thursday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S03,East,51,1147,5,2.8,1.2,142.8,2.8,81.6,57.14,58.0,0.09
2023-12-07,2023,12,December,49,Thursday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S03,East,70,1780,4,4.99,2.1,349.3,4.99,202.3,57.92,65.0,0.14
2023-12-07,2023,12,December,49,Thursday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S03,East,12,237,6,6.5,3.0,78.0,6.5,42.0,53.85,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S04,West,72,2740,3,1.5,0.6,108.0,1.5,64.8,60.0,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P002,Orange Juice 1L,Beverages,FruitVine Co,S04,West,57,755,4,2.2,1.1,125.4,2.2,62.7,50.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S04,West,42,715,5,1.8,0.75,75.6,1.8,44.1,58.33,55.0,0.06
2023-12-07,2023,12,December,49,Thursday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S04,West,12,298,7,3.5,1.8,42.0,3.5,20.4,48.57,70.0,0.1
2023-12-07,2023,12,December,49,Thursday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S04,West,86,1234,6,5.99,2.8,515.14,5.99,274.34,53.26,80.0,0.15
2023-12-07,2023,12,December,49,Thursday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S04,West,14,145,5,2.0,0.9,28.0,2.0,15.4,55.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S04,West,95,1385,4,1.99,0.85,189.05,1.99,108.3,57.29,50.0,0.06
2023-12-07,2023,12,December,49,Thursday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S04,West,54,216,7,4.5,2.2,243.0,4.5,124.2,51.11,75.0,0.12
2023-12-07,2023,12,December,49,Thursday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S04,West,228,692,3,1.2,0.55,273.6,1.2,148.2,54.17,45.0,0.04
2023-12-07,2023,12,December,49,Thursday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S04,West,18,516,5,1.6,0.7,28.8,1.6,16.2,56.25,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S04,West,158,609,4,2.5,1.0,395.0,2.5,237.0,60.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S04,West,57,793,5,3.2,1.5,182.4,3.2,96.9,53.12,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S04,West,15,280,4,2.1,0.95,31.5,2.1,17.25,54.76,52.0,0.06
2023-12-07,2023,12,December,49,Thursday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S04,West,23,269,7,4.99,2.1,114.77,4.99,66.47,57.92,80.0,0.14
2023-12-07,2023,12,December,49,Thursday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S04,West,48,828,5,2.5,1.1,120.0,2.5,67.2,56.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S04,West,54,899,4,3.0,1.2,162.0,3.0,97.2,60.0,55.0,0.09
2023-12-07,2023,12,December,49,Thursday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S04,West,18,528,7,5.5,2.4,99.0,5.5,55.8,56.36,85.0,0.15
2023-12-07,2023,12,December,49,Thursday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S04,West,9,150,6,6.99,3.1,62.91,6.99,35.01,55.65,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S04,West,27,1479,5,3.8,1.6,102.6,3.8,59.4,57.89,65.0,0.11
2023-12-07,2023,12,December,49,Thursday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S04,West,57,772,5,2.2,0.95,125.4,2.2,71.25,56.82,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P021,Paper Towels 6pk,Household,PaperPlus Co,S04,West,57,923,6,5.5,2.5,313.5,5.5,171.0,54.55,80.0,0.16
2023-12-07,2023,12,December,49,Thursday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S04,West,17,825,8,7.99,3.5,135.83,7.99,76.33,56.2,100.0,0.22
2023-12-07,2023,12,December,49,Thursday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S04,West,5,315,6,4.5,2.0,22.5,4.5,12.5,55.56,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S04,West,15,982,5,3.2,1.4,48.0,3.2,27.0,56.25,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S04,West,105,2192,2,2.1,1.1,220.5,2.1,105.0,47.62,40.0,0.06
2023-12-07,2023,12,December,49,Thursday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S04,West,88,1885,2,2.8,1.3,246.4,2.8,132.0,53.57,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S04,West,35,564,3,4.5,2.2,157.5,4.5,80.5,51.11,55.0,0.12
2023-12-07,2023,12,December,49,Thursday,P028,Butter 250g,Dairy,CreamTop Co,S04,West,40,946,3,3.5,1.8,140.0,3.5,68.0,48.57,50.0,0.1
2023-12-07,2023,12,December,49,Thursday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S04,West,30,142,3,2.9,1.4,87.0,2.9,45.0,51.72,48.0,0.08
2023-12-07,2023,12,December,49,Thursday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S04,West,81,1019,2,1.6,0.8,129.6,1.6,64.8,50.0,38.0,0.05
2023-12-07,2023,12,December,49,Thursday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S04,West,162,1915,2,1.8,0.75,291.6,1.8,170.1,58.33,35.0,0.05
2023-12-07,2023,12,December,49,Thursday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S04,West,33,1104,2,3.5,1.6,115.5,3.5,62.7,54.29,45.0,0.09
2023-12-07,2023,12,December,49,Thursday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S04,West,33,897,2,2.6,1.1,85.8,2.6,49.5,57.69,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S04,West,23,351,2,3.2,1.4,73.6,3.2,41.4,56.25,42.0,0.08
2023-12-07,2023,12,December,49,Thursday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S04,West,17,199,2,2.9,1.25,49.3,2.9,28.05,56.9,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S04,West,144,799,5,4.2,1.9,604.8,4.2,331.2,54.76,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S04,West,44,871,5,2.5,1.1,110.0,2.5,61.6,56.0,55.0,0.08
2023-12-07,2023,12,December,49,Thursday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S04,West,82,578,5,2.8,1.2,229.6,2.8,131.2,57.14,58.0,0.09
2023-12-07,2023,12,December,49,Thursday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S04,West,85,2500,4,4.99,2.1,424.15,4.99,245.65,57.92,65.0,0.14
2023-12-07,2023,12,December,49,Thursday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S04,West,11,330,6,6.5,3.0,71.5,6.5,38.5,53.85,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S05,Central,92,2200,3,1.5,0.6,138.0,1.5,82.8,60.0,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P002,Orange Juice 1L,Beverages,FruitVine Co,S05,Central,68,810,4,2.2,1.1,149.6,2.2,74.8,50.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S05,Central,80,693,5,1.8,0.75,144.0,1.8,84.0,58.33,55.0,0.06
2023-12-07,2023,12,December,49,Thursday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S05,Central,21,462,7,3.5,1.8,73.5,3.5,35.7,48.57,70.0,0.1
2023-12-07,2023,12,December,49,Thursday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S05,Central,72,2017,6,5.99,2.8,431.28,5.99,229.68,53.26,80.0,0.15
2023-12-07,2023,12,December,49,Thursday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S05,Central,17,210,5,2.0,0.9,34.0,2.0,18.7,55.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S05,Central,89,1317,4,1.99,0.85,177.11,1.99,101.46,57.29,50.0,0.06
2023-12-07,2023,12,December,49,Thursday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S05,Central,15,672,7,4.5,2.2,67.5,4.5,34.5,51.11,75.0,0.12
2023-12-07,2023,12,December,49,Thursday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S05,Central,198,1153,3,1.2,0.55,237.6,1.2,128.7,54.17,45.0,0.04
2023-12-07,2023,12,December,49,Thursday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S05,Central,13,223,5,1.6,0.7,20.8,1.6,11.7,56.25,50.0,0.05
2023-12-07,2023,12,December,49,Thursday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S05,Central,16,1056,4,2.5,1.0,40.0,2.5,24.0,60.0,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S05,Central,42,500,5,3.2,1.5,134.4,3.2,71.4,53.12,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S05,Central,10,790,4,2.1,0.95,21.0,2.1,11.5,54.76,52.0,0.06
2023-12-07,2023,12,December,49,Thursday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S05,Central,14,263,7,4.99,2.1,69.86,4.99,40.46,57.92,80.0,0.14
2023-12-07,2023,12,December,49,Thursday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S05,Central,51,2066,5,2.5,1.1,127.5,2.5,71.4,56.0,60.0,0.08
2023-12-07,2023,12,December,49,Thursday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S05,Central,79,1047,4,3.0,1.2,237.0,3.0,142.2,60.0,55.0,0.09
2023-12-07,2023,12,December,49,Thursday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S05,Central,6,694,7,5.5,2.4,33.0,5.5,18.6,56.36,85.0,0.15
2023-12-07,2023,12,December,49,Thursday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S05,Central,18,205,6,6.99,3.1,125.82,6.99,70.02,55.65,90.0,0.18
2023-12-07,2023,12,December,49,Thursday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S05,Central,44,1087,5,3.8,1.6,167.2,3.8,96.8,57.89,65.0,0.11
2023-12-07,2023,12,December,49,Thursday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S05,Central,90,703,5,2.2,0.95,198.0,2.2,112.5,56.82,55.0,0.07
2023-12-07,2023,12,December,49,Thursday,P021,Paper Towels 6pk,Household,PaperPlus Co,S05,Central,65,968,6,5.5,2.5,357.5,5.5,195.0,54.55,80.0,0.16
2023-12-07,2023,12,December,49,Thursday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S05,Central,27,688,8,7.99,3.5,215.73,7.99,121.23,56.2,100.0,0.22
2023-12-07,2023,12,December,49,Thursday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S05,Central,12,710,6,4.5,2.0,54.0,4.5,30.0,55.56,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S05,Central,21,464,5,3.2,1.4,67.2,3.2,37.8,56.25,60.0,0.09
2023-12-07,2023,12,December,49,Thursday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S05,Central,145,1550,2,2.1,1.1,304.5,2.1,145.0,47.62,40.0,0.06
2023-12-07,2023,12,December,49,Thursday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S05,Central,105,2456,2,2.8,1.3,294.0,2.8,157.5,53.57,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S05,Central,56,709,3,4.5,2.2,252.0,4.5,128.8,51.11,55.0,0.12
2023-12-07,2023,12,December,49,Thursday,P028,Butter 250g,Dairy,CreamTop Co,S05,Central,17,132,3,3.5,1.8,59.5,3.5,28.9,48.57,50.0,0.1
2023-12-07,2023,12,December,49,Thursday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S05,Central,18,173,3,2.9,1.4,52.2,2.9,27.0,51.72,48.0,0.08
2023-12-07,2023,12,December,49,Thursday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S05,Central,85,1703,2,1.6,0.8,136.0,1.6,68.0,50.0,38.0,0.05
2023-12-07,2023,12,December,49,Thursday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S05,Central,119,1660,2,1.8,0.75,214.2,1.8,124.95,58.33,35.0,0.05
2023-12-07,2023,12,December,49,Thursday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S05,Central,51,727,2,3.5,1.6,178.5,3.5,96.9,54.29,45.0,0.09
2023-12-07,2023,12,December,49,Thursday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S05,Central,62,960,2,2.6,1.1,161.2,2.6,93.0,57.69,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S05,Central,10,343,2,3.2,1.4,32.0,3.2,18.0,56.25,42.0,0.08
2023-12-07,2023,12,December,49,Thursday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S05,Central,23,553,2,2.9,1.25,66.7,2.9,37.95,56.9,40.0,0.07
2023-12-07,2023,12,December,49,Thursday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S05,Central,154,2031,5,4.2,1.9,646.8,4.2,354.2,54.76,70.0,0.13
2023-12-07,2023,12,December,49,Thursday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S05,Central,57,1839,5,2.5,1.1,142.5,2.5,79.8,56.0,55.0,0.08
2023-12-07,2023,12,December,49,Thursday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S05,Central,67,773,5,2.8,1.2,187.6,2.8,107.2,57.14,58.0,0.09
2023-12-07,2023,12,December,49,Thursday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S05,Central,59,1722,4,4.99,2.1,294.41,4.99,170.51,57.92,65.0,0.14
2023-12-07,2023,12,December,49,Thursday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S05,Central,39,245,6,6.5,3.0,253.5,6.5,136.5,53.85,90.0,0.18
2023-12-08,2023,12,December,49,Friday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S01,North,83,2275,3,1.5,0.6,124.5,1.5,74.7,60.0,50.0,0.05
2023-12-08,2023,12,December,49,Friday,P002,Orange Juice 1L,Beverages,FruitVine Co,S01,North,65,447,4,2.2,1.1,143.0,2.2,71.5,50.0,60.0,0.08
2023-12-08,2023,12,December,49,Friday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S01,North,35,1186,5,1.8,0.75,63.0,1.8,36.75,58.33,55.0,0.06
2023-12-08,2023,12,December,49,Friday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S01,North,26,481,7,3.5,1.8,91.0,3.5,44.2,48.57,70.0,0.1
2023-12-08,2023,12,December,49,Friday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S01,North,89,1259,6,5.99,2.8,533.11,5.99,283.91,53.26,80.0,0.15
2023-12-08,2023,12,December,49,Friday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S01,North,9,219,5,2.0,0.9,18.0,2.0,9.9,55.0,55.0,0.07
2023-12-08,2023,12,December,49,Friday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S01,North,58,892,4,1.99,0.85,115.42,1.99,66.12,57.29,50.0,0.06
2023-12-08,2023,12,December,49,Friday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S01,North,38,245,7,4.5,2.2,171.0,4.5,87.4,51.11,75.0,0.12
2023-12-08,2023,12,December,49,Friday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S01,North,50,1380,3,1.2,0.55,60.0,1.2,32.5,54.17,45.0,0.04
2023-12-08,2023,12,December,49,Friday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S01,North,16,314,5,1.6,0.7,25.6,1.6,14.4,56.25,50.0,0.05
2023-12-08,2023,12,December,49,Friday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S01,North,17,337,4,2.5,1.0,42.5,2.5,25.5,60.0,55.0,0.07
2023-12-08,2023,12,December,49,Friday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S01,North,61,569,5,3.2,1.5,195.2,3.2,103.7,53.12,60.0,0.09
2023-12-08,2023,12,December,49,Friday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S01,North,15,359,4,2.1,0.95,31.5,2.1,17.25,54.76,52.0,0.06
2023-12-08,2023,12,December,49,Friday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S01,North,28,385,7,4.99,2.1,139.72,4.99,80.92,57.92,80.0,0.14
2023-12-08,2023,12,December,49,Friday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S01,North,67,1317,5,2.5,1.1,167.5,2.5,93.8,56.0,60.0,0.08
2023-12-08,2023,12,December,49,Friday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S01,North,232,828,4,3.0,1.2,696.0,3.0,417.6,60.0,55.0,0.09
2023-12-08,2023,12,December,49,Friday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S01,North,10,502,7,5.5,2.4,55.0,5.5,31.0,56.36,85.0,0.15
2023-12-08,2023,12,December,49,Friday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S01,North,13,425,6,6.99,3.1,90.87,6.99,50.57,55.65,90.0,0.18
2023-12-08,2023,12,December,49,Friday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S01,North,60,390,5,3.8,1.6,228.0,3.8,132.0,57.89,65.0,0.11
2023-12-08,2023,12,December,49,Friday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S01,North,76,832,5,2.2,0.95,167.2,2.2,95.0,56.82,55.0,0.07
2023-12-08,2023,12,December,49,Friday,P021,Paper Towels 6pk,Household,PaperPlus Co,S01,North,52,830,6,5.5,2.5,286.0,5.5,156.0,54.55,80.0,0.16
2023-12-08,2023,12,December,49,Friday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S01,North,35,799,8,7.99,3.5,279.65,7.99,157.15,56.2,100.0,0.22
2023-12-08,2023,12,December,49,Friday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S01,North,40,553,6,4.5,2.0,180.0,4.5,100.0,55.56,70.0,0.13
2023-12-08,2023,12,December,49,Friday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S01,North,21,350,5,3.2,1.4,67.2,3.2,37.8,56.25,60.0,0.09
2023-12-08,2023,12,December,49,Friday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S01,North,222,1833,2,2.1,1.1,466.2,2.1,222.0,47.62,40.0,0.06
2023-12-08,2023,12,December,49,Friday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S01,North,115,2039,2,2.8,1.3,322.0,2.8,172.5,53.57,40.0,0.07
